Text;True_Label
perppu cipta kerja disahkan paripurna sidang;0
kader senior ppp bawa gerbong deklarasikan anies november;0
telapak kaki relawan melepuh efek samping suntik vaksin covid;1
video rumah sakit terkenal brazil kosong orang positif corona;1
pedagang pasar segiri positif covid;1
ppp harap yahya staquf jadikan nu bawahan parpol;0
terkecoh erick thohir pribumi muslim berfoto ibunya ediba tan mei hwa kakak ibunya william soerjadjaja;1
australia serang indonesia pbb terkait pulau pasir;1
foto anak ukraina melempar batu tank tentara rusia;1
foto salah jenazah pahlawan pengawal hrs;1
rachland sindir moeldoko berjaket demokrat ucapan iduladha;0
anies nostalgia makan warteg peong viral meme pilkada dki;0
komisi i tunggu restu pimpinan dpr bahas ruu pdp;0
polwan kiriman malam soeta;1
skenario duet anies ganjar masuk radar surya paloh;0
anies capres pembina karang taruna;0
pantai alor ntt terpapar tsunami;1
pendaftaran seleksi anggota kpu dibuka senin oktober;0
foto tangkapan layar akun twitter bpjskesehatanri ukraina wajib gabung bpjs kesehatan dibantu indonesia;1
dpr sepakat pemerkosaan aborsi masuk ruu tpks;0
kpu umumkan daftar partai lolos verifikasi pemilu;0
giveaway soimah juta orang;1
anies baswedan terlibat kontrak politik hti;1
akun facebook bupati klaten sri mulyani;1
akun peringatan pemblokiran facebook;1
dkpp respons kritik lamban proses dugaan kecurangan verifikasi parpol;0
divaksin tubuh daya magnetis dikoneksikan bluetooth;1
dudung temui wapres bahas penanganan humanis papua;0
kuota gratis gb kemkominfo rangka memperingati hut ri;1
giring psi irit bicara kabar raja juli kursi wamen jokowi;0
foto penguburan jenazah kandung presiden joko widodo meninggal dunia serangan virus corona;1
daftar pemilu partai cucu soeharto kurangi utang negara;0
woww tas hermes nyai wury maruf amin pelantikan harganya mencapai rp jt;1
jokowi dikabarkan joko agus setyono sekda dki;0
video masjid mushola ditutup tpi knp ngadain konser cuk;1
emma watson pensiun kariernya;1
portal m detiknews;1
pemerintah resmi serahkan draf rkuhp dpr;0
psi giring sindir pembohong pecatan jokowi anies;0
nama calon pemimpin kota ahok azwar anas;0
komisi ii dpr wanti wanti politik dagang sapi pilkada dprd;0
lempar bola panas penundaan pemilu;0
foto donald trump menggendut;1
sekjen golkar maaf ucapan bentrok internal pdip;0
minum air hangat kali sehari menyembuhkan covid;1
ledakan kantor kominfo;1
dpr batalkan pengadaan kalender rp juta;0
video jokowi uang dipelintir informasinya;1
ganjar anies diprediksi capres koalisi golkar pan ppp;0
pdip bela risma ancam asn papua ekspresi kejengkelan;0
palagan anies ganjar prabowo skenario poros koalisi;0
pln pasang alat deteksi gempa sukabumi;1
sms indonesia giveaway trans;1
jokowi teken perpres kemendikbudristek atur posisi wamen;0
megawati kepemimpinan strategis pencitraan;0
alasan pdip pemilu terapkan sistem tertutup coblos partai;0
kantor dprd palembang gempur perlawanan mahasiswa;1
survei smrc arteria dahlan berdampak negatif pdip jabar;0
habis makan kepiting minum susu makan pisang racun;1
jokowi lantik yudo margono panglima tni;0
nasdem hadapi ade armando dibalas narasi;0
alipay alibaba nama e money dana dicurigai rakyat;1
beda definisi kekerasan seksual ruu pks ruu tpks;0
saipul jamil meninggal dunia;1
mengaku sahabat ridwan kamil tutup kader pan;0
daftar kursi wakil menteri lowong era jokowi;0
puan maharani didesak inisiasi hak interpelasi terkait jht;0
dpr kritik bnpt usul pinjaman negeri rp t;0
jokowi diklaim tantang sean gelael gerindra tafsirkan restu formula e;0
anies bantah utang rp miliar sandi pilkada dki;0
ade armando masuknya juta tentara tiongkok restu jokowi;1
meninggal covid bersaudara menunggu diadopsi;1
potongan video banjir harapan kalimantan selatan air lekas surut;1
anies juara lomba ngomong tingkat internasional;1
pembahasan ruu tpks ditunda;0
politikus nasdem m taufik sarapan bareng anies;0
jokowi resmi tanda tangani uu ikn;0
tni serbu malaysia tki diungsikan;1
jenazah eril dibawa pulang indonesia;1
info orang hilang ciri wapres;1
rencana yusuf mansur nyaleg dibeberkan jokowi;0
ahy akrab anies formula e kebanggaan;0
jokowi tertawa beda pilihan megawati;0
ahy menang pengadilan jakarta tolak banding jhoni allen;0
dpr klaim jadwal pemilu tunggu pelantikan kpu bawaslu;0
tjahjo posisi wakil menteri pan rb polemik;0
ahy sinyal usung edy rahmayadi pilgub sumut;0
bima arya reshuffle kabinet kader pan isi kursi menteri;0
kerjaan mafia ulama indonesia ada² aja;1
gajah berwarna merah muda tanah berwarna merah;1
foto banjir kalimantan selatan;1
perludem serukan audit sipol anggota kpud mengaku diancam;0
demokrat beber hitungan bbm era sby adian pdip buta sejarah;0
prabowo sandiaga uno mundur menteri maju capres;0
himbauan disduk kabupaten bandung kabupaten serang ktp;1
internet indonesia mati total tanggal september;1
tangkapan layar wapres menyebut idul adha dimaknai menyembelih qurban;1
lolongan histeris siksa kubur alexander;1
angelina sondakh politik praktis;0
ngeri perangduniake russia ukraina;1
china sembuh covid vaksin;1
firli ambang batas presiden persen ujung ujungnya korupsi;0
jimly pemerintah dpr sembarangan uu;0
rapid test mencium bau cuka deteksi terkena covid;1
video india varian menyebabkan happy hypoxia;1
ppp alasan terima mantan napi korupsi romahurmuziy;0
singapura membuka vaccine tourism vaksinasi bandara changi;1
survei pilpres asi anies rk ganjar unggul integritas;0
ppp sepakat pemilu digelar mei usulkan maret;0
fosil tulang manusia raksasa ditemukan gua khao khanap nam thailand;1
jokowi dikabarkan john wempi wetipo wamendagri;0
kahmi demo pandemi selesaikan;0
surya paloh jokowi ucapkan hut nasdem sibuk;0
pdip ingatkan anies sidak kantor angin anginan;0
yg vaksin jgn lupa sesuaikan surat vaccine namanya sesuai passport;1
ma ruf amin muktamar nu menyenangkan;0
giveaway ayu ting ting ribu handphone orang;1
survei ipo kinerja risma erick dianggap memuaskan;0
pdip buka opsi bubarkan mui utuhnya pancasila;1
ancaman anies kapolda ditulis media;1
ppp tepis isu kib usung ganjar pilpres;0
lingkaran merah tabung lpg berubah warna hitam penanda tabung meledak;1
wagub dki respons kapolri bongkar jalur sepeda sudirman;0
fadli zon nilai jokowi bijak larang bicara perpanjangan jabatan;0
lagu corona dr bimbo lagu kenyataan;1
munarman hrs skandal asmara ade allah membuka mata haus sex kejaliman;1
akun facebook wali kota samarinda andi harun;1
pdip tepis hoaks sakit megawati tampil publik;0
luhut jokowi sholat jumat rakaat prabowo kalah;1
pengamat pdip butuh usaha usung gibran gubenur;0
vaksin covid mengubah dna manusia;1
malas kencing malam menyebabkan sakit jantung;1
presiden pks pilpres duet anies sandi keniscayaan;0
demokrat intervensi hukum dugaan pencabulan anggota dpr;0
tentara australia menyerah pasukan indonesia;1
tentara merah rrc berkamuflase banser;1
masak dibilang ikan buntal;1
foto polisi india poster tulisan i stand with israel;1
revolusi mental psi;1
foto warung makan babi guling;1
fahri hamzah sentil pks maaf pdip oposisimemble;0
daftar biaya tilang terbaru indonesia;1
berkeliaran psbb kota bandung dipukul rotan aparat;1
keponakan prabowo sentil sandi nyapres partai silakan;0
hasto bbm pdip pro rakyat pemerintah sulit;0
risma diragukan buka penekan hapus juta data bansos;0
dpr klarifikasi nama calon panglima tni dikirim istana november;0
info valid org dlm istana lbp utk melarikan negeri cina;1
video kengerian perang rusia ukraina;1
megawati khawatir kondisi ri ndak piye yo;0
obat bahan herbal mencegah covid;1
nyatakan pilpres sandiaga temui elite pks;0
gerindra kans rujuk pks cerai;0
pengamat usul megawati ubah nomor urut parpol adil;0
kanal pemilu tepercaya cnn indonesia diluncurkan;0
menolak peniadaan menu babi kanada menolak konsesi berkaitan islam syariah;1
rektor ipb tolak dewan pakar musra relawan jokowi;0
rocky gerung duga anies dipanggil kpk jelang pilpres;0
video tanah abang penuh bray;1
video narasi tertangkap orang membakar gambar habib rizieq;1
bambang pacul pertemuan ganjar puan solo diniatkan;0
pengamat prediksi skenario puan capres berat lawan anies;0
anies kumpul bareng elite nasdem demokrat pks nusa bali;0
wamenkumham rkuhp dikirim dpr tipo;0
mk resmi gagalkan omnibus law presiden jokowi dicecar mahasiswa revolusi;1
perubahan tarif transfer bank bri rp;1
anggota kpu bawaslu terpilih daftar nama beredar kemarin;0
aboe bakar akui suara hp sayang silakan mkd istri;0
gambar pria yaman berhubungan seks kambing ditangkap polisi;1
sidang etik dugaan kecurangan verifikasi parpol diwarnai protes kpu;0
pesan whatsapp razia keliling serempak jawa barat;1
foto kejadian subuh senang dibangunkan sahur pakai pengeras suara marbot mesjid dikeryok twas;1
ruu tpks disetujui inisiatif dpr;0
whiskey berlabel halal mui;1
fenomena aphelion sebabkan cuaca dingin indonesia agustus;1
joni mitchell paul mccartney willie nelson bruce springsteen barbra streisand queen the rolling stones dave grohl pearl jam menarik lagu lagunya spotify;1
partai buruh gugat aturan kampanye;0
hasil tanwir calon ketua muhammadiyah anwar abbas kalahkan muhadjir;0
pbnu kecewa pkb catut mars abad nu penumpang gelap;0
jokowi lanjutkan agenda kunker sumut covid melonjak;0
jokowi senang capres pdip kader;0
daftar capres pilihan relawan jokowi;0
andi arief ruhut sitompul kudeta moeldoko ksp;0
pns bansos kemensos pks singgung revolusi mental;0
budiman sudjatmiko pdip temui jokowi istana;0
akun twitter investasi terra luna;1
perusahaan farmasi moderna menciptakan virus corona;1
ribuan satgas pdip baret merah bercaping dikerahkan hut;0
kena gangguan jiwa les;1
batas penukaran tabung biru elpiji bright gas dibatasi;1
air rebusan bawang putih menyembuhkan virus corona;1
zulhas bicara kans erick thohir pilpres;0
raul lemos krisdayanti berselingkuh;1
pcr syarat pesawat demokrat turunkan harga tes;0
luhut curhat dpr pikir urus;0
fenomena awan mammatus mumbai india;1
ovo bagikan jam tangan pintar rangka perayaan ulang ovo;1
kecanduangame prancis bocah mengamuk membunuh orang rumah;1
prabowo puji jokowi hut gerindra tendangannya lumayan;0
wanita hamil gerhana matahari;1
caleg ppp korban kecelakaan helikopter tasikmalaya membawa uang pecahan rp ribu karung;1
ketua dprd mimika meninggal akibat vaksin;1
tulisan penolakan omnibus law dahlan iskan;1
dorongan usut korupsi peserta pemilu mencuat;0
tito jokowi periode kitab suci amandemen uud tabu;0
puan lantik anak budi gunawan ketum banteng muda indonesia pdip;0
agenda lebaran yogya jokowi jan ethes tinggalkan gedung agung;0
bursa pj gubernur pengganti anies heru budi marullah matali;0
kpu kalah gugatan sengketa proses pemilu diajukan partai;0
karcis tol langsung tercantum kecepatan kendaraan kena tilang mengelak;1
kuasa hukum dukungan rizieq prabowo nol;0
event promo smartphone jne spesial juni;1
akun whatsapp wakil wali kota banjar nana suryana;1
setuju dihapus psi usulkan jabatan gubernur dipilih presiden;0
video eril kamil terseret arus meter temukan sosok;1
servis mobil gratis suzuki peduli covid s id suzukipedulicovid;1
lingkaran merah tabung gas elpiji kg penanda kebocoran;1
elon musk meninggal dunia;1
kader demokrat ahy maju pilpres capres cawapres;0
pks maret poligami nasional;1
andi arief soroti gerindra pkb gadis dipaksa menikah;0
mental posisi golkar optimistis menang pemilu;0
akun facebook anggota dprd padangsidimpuan moch halid rahman uang pulsa;1
video raja thailand istrinya bersholawat corona hilang dunia negeri subhanallah amin;1
mahfud undangan mkd dpr seputar sambo hadir;0
akun facebook pengasuh ponpes genggong gus haris tawarkan jasa pesugihan;1
pkb bidik anies andika cawapres dampingi muhaimin;0
keren yah mobil sitaan maha lembaga tersuci;1
wakil ketua dpd ri mahyudin gabung perindo;0
prabowo cerita rival jokowi ragu diajak gabung;0
jenderal andika perkasa sah panglima tni;0
video protein bergerak mikroskop;1
tips blokir nomor ponsel sms penipuan;1
hasto koalisi pilpres pdip cocok partai suka impor;0
anggaran baju dinas rp m anggota dprd dki setel;0
percakapan yunarto wijaya amankan suara pilpres;1
dukungan legislasi komisi xi pemulihan ekonomi nasional;0
astaghfirullah terlanjur makan mie samyang;1
bappilu pdip pembahasan capres rakernas;0
artikel merdeka com maruf gak bayar zakat masuk neraka jahanam;1
dokter malaysia meninggal vaksin pfizer;1
foto malesiya sapu habis penduduk asing…;1
respons jokpro fadjroel tegaskan jokowi periode;0
video detik detik gempa susulan cianjur;1
luhut jabatan senang;0
video kedatangan tentara indonesia palestina;1
salim segaf ingatkan partai gelora cari ikan kolam;0
pemerintah stop layanan krl mrt lrt transjakarta jabodetabek april;1
bill gates divaksinasi ceo pfizer menunda menerima vaksin covid;1
video india lockdown buntutnya rusuh;1
pria lingkaran biru habib husen bin syihab ayahanda habib riziq syihab;1
ma ruf tokoh potensial kahmi anies mahfud;0
anies pp cocok diterapkan jakarta;0
jokowi indonesia lahirkan perempuan tangguh zaman;0
varrel usir ferry irawan pulang rumah venna melinda;1
sandiaga candaan mardiono pinjam cawapres prabowo;0
razia masker indonesia denda ribu;1
lukman hakim ppp solusi kpu nyerah gelar pemilu;0
bamsoet hidupkan wacana perpanjangan jabatan jokowi;0
wapres rakyat bayar iuran kenaikan bpjs dosanya turunan diampuni;1
surat edaran dana bantuan apbn apbd ditjen dikti;1
daftar ruu usulan prolegnas prioritas revisi uu ikn;0
foto pesta pernikahan berubah duka orang twas pengantin;1
pks putuskan nasib koalisi pendukung anies;0
surat pemberitahuan ojk terkait tarik tunai mencapai rp miliar juni;1
email amazon berisi pengumuman pemberian kartu hadiah senilai dolar;1
ahy jumpa kandidat capres terkuat sehari prabowo ganjar;0
rk pamer foto rambut putih jokowi ciri pemimpin;0
monumen ondel ondel kemayoran kreasi anak bangsa bernama anies baswedan;1
bupati puncak sambut pelantikan penjabat gubernur provinsi papua;0
dpr kritik polri brotoseno maling prestasi;0
pan kehadiran jokowi sirkuit formula e politik gimik psi;0
ketua kpu husni kamil mayatnya penuh bercak darah;1
munarman duduk becak;1
disindir ngabalin nikah rocky gerung ogah komentar;0
video usia udah sadar kalo ktp chip gps nya;1
judul berita prabowo mengaji dibutuhkan memimpin negara;1
video terebongkarrrr korupsi miliar miras dki anis baswedan;1
nomor whatsapp bca menawarkan layanan upgrade bca prioritas;1
daftar pernyataan anies utang rp miliar sandi;0
swab pcr vaksinasi;1
bantuan saldo dana senilai rp juta pemerintah periode januari;1
respons megawati pkb lanjutkan wacana penundaan pemilu;0
obat avigan dipesan jokowi obat pembunuh janin;1
pan ingatkan tito pilihtni polri penjabat kepala daerah;0
puan kecam dugaan pencabulan anak kyai jombang;0
uang rp alat tukar;1
pakar duga pemerintah khawatir jabatan anies diperpanjang;0
ketum partai ummat klarifikasi pertemuan mata ketua kpu;0
hacker menggemparkan meretas website milik indonesia;1
surya tjandra dukung anies capres psi buka suara;0
ridwan kamil manut arahan golkar capres;0
partai buruh umumkan dukungan capres cawapres rakernas januari;0
gus yahya isu renggang pbnu pkb;0
peringati hut partai petinggi pdip nyapu area bkt;0
akun telegram bank indonesia menawarkan investasi;1
presiden israel ancam indonesia jadikan indonesia palestina;1
anies tugas selesai indonesia bismillah jalan;0
plt ketum ppp mardiono silaturahmi keliling partai;0
berita ctv conspiracy theorists keep getting things right experts say thats dangerous;1
